filepath,style index,style name
/media/andrea/New Volume/train/train/60399.jpg,2,Realism
/media/andrea/New Volume/train/train/51789.jpg,3,Pop Art
/media/andrea/New Volume/train/train/6383.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/15768.jpg,2,Realism
/media/andrea/New Volume/train/train/17218.jpg,1,Cubism
/media/andrea/New Volume/train/train/96233.jpg,3,Pop Art
/media/andrea/New Volume/train/train/87470.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/21784.jpg,0,Impressionism
/media/andrea/New Volume/train/train/40922.jpg,0,Impressionism
/media/andrea/New Volume/train/train/13178.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/88056.jpg,1,Cubism
/media/andrea/New Volume/train/train/84146.jpg,0,Impressionism
/media/andrea/New Volume/train/train/59152.jpg,0,Impressionism
/media/andrea/New Volume/train/train/36346.jpg,3,Pop Art
/media/andrea/New Volume/train/train/29961.jpg,1,Cubism
/media/andrea/New Volume/train/train/31137.jpg,0,Impressionism
/media/andrea/New Volume/train/train/31692.jpg,1,Cubism
/media/andrea/New Volume/train/train/74828.jpg,2,Realism
/media/andrea/New Volume/train/train/43360.jpg,2,Realism
/media/andrea/New Volume/train/train/100653.jpg,0,Impressionism
/media/andrea/New Volume/train/train/59741.jpg,1,Cubism
/media/andrea/New Volume/train/train/68805.jpg,2,Realism
/media/andrea/New Volume/train/train/63825.jpg,2,Realism
/media/andrea/New Volume/train/train/43160.jpg,3,Pop Art
/media/andrea/New Volume/train/train/74472.jpg,1,Cubism
/media/andrea/New Volume/train/train/76224.jpg,3,Pop Art
/media/andrea/New Volume/train/train/24780.jpg,1,Cubism
/media/andrea/New Volume/train/train/59881.jpg,2,Realism
/media/andrea/New Volume/train/train/90340.jpg,2,Realism
/media/andrea/New Volume/train/train/62886.jpg,3,Pop Art
/media/andrea/New Volume/train/train/77895.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/69339.jpg,1,Cubism
/media/andrea/New Volume/train/train/26615.jpg,1,Cubism
/media/andrea/New Volume/train/train/47443.jpg,2,Realism
/media/andrea/New Volume/train/train/28406.jpg,0,Impressionism
/media/andrea/New Volume/train/train/38813.jpg,2,Realism
/media/andrea/New Volume/train/train/26386.jpg,2,Realism
/media/andrea/New Volume/train/train/83826.jpg,0,Impressionism
/media/andrea/New Volume/train/train/45083.jpg,2,Realism
/media/andrea/New Volume/train/train/80199.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41160.jpg,2,Realism
/media/andrea/New Volume/train/train/14860.jpg,0,Impressionism
/media/andrea/New Volume/train/train/67989.jpg,0,Impressionism
/media/andrea/New Volume/train/train/101102.jpg,0,Impressionism
/media/andrea/New Volume/train/train/39896.jpg,0,Impressionism
/media/andrea/New Volume/train/train/35987.jpg,1,Cubism
/media/andrea/New Volume/train/train/14927.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41143.jpg,2,Realism
/media/andrea/New Volume/train/train/75183.jpg,2,Realism
/media/andrea/New Volume/train/train/28722.jpg,1,Cubism
/media/andrea/New Volume/train/train/87605.jpg,1,Cubism
/media/andrea/New Volume/train/train/89668.jpg,2,Realism
/media/andrea/New Volume/train/train/8097.jpg,2,Realism
/media/andrea/New Volume/train/train/55005.jpg,2,Realism
/media/andrea/New Volume/train/train/15812.jpg,0,Impressionism
/media/andrea/New Volume/train/train/34343.jpg,3,Pop Art
/media/andrea/New Volume/train/train/97046.jpg,3,Pop Art
/media/andrea/New Volume/train/train/51250.jpg,0,Impressionism
/media/andrea/New Volume/train/train/24147.jpg,0,Impressionism
/media/andrea/New Volume/train/train/63976.jpg,0,Impressionism
/media/andrea/New Volume/train/train/58154.jpg,2,Realism
/media/andrea/New Volume/train/train/70468.jpg,2,Realism
/media/andrea/New Volume/train/train/20379.jpg,1,Cubism
/media/andrea/New Volume/train/train/79141.jpg,0,Impressionism
/media/andrea/New Volume/train/train/17868.jpg,2,Realism
/media/andrea/New Volume/train/train/85260.jpg,2,Realism
/media/andrea/New Volume/train/train/9692.jpg,0,Impressionism
/media/andrea/New Volume/train/train/55586.jpg,1,Cubism
/media/andrea/New Volume/train/train/66428.jpg,2,Realism
/media/andrea/New Volume/train/train/29483.jpg,2,Realism
/media/andrea/New Volume/train/train/74827.jpg,2,Realism
/media/andrea/New Volume/train/train/97970.jpg,2,Realism
/media/andrea/New Volume/train/train/50911.jpg,0,Impressionism
/media/andrea/New Volume/train/train/53656.jpg,0,Impressionism
/media/andrea/New Volume/train/train/38573.jpg,2,Realism
/media/andrea/New Volume/train/train/53360.jpg,2,Realism
/media/andrea/New Volume/train/train/88467.jpg,2,Realism
/media/andrea/New Volume/train/train/28546.jpg,2,Realism
/media/andrea/New Volume/train/train/26579.jpg,0,Impressionism
/media/andrea/New Volume/train/train/15172.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/14851.jpg,2,Realism
/media/andrea/New Volume/train/train/23893.jpg,3,Pop Art
/media/andrea/New Volume/train/train/65741.jpg,2,Realism
/media/andrea/New Volume/train/train/67016.jpg,0,Impressionism
/media/andrea/New Volume/train/train/22026.jpg,0,Impressionism
/media/andrea/New Volume/train/train/33921.jpg,3,Pop Art
/media/andrea/New Volume/train/train/66221.jpg,2,Realism
/media/andrea/New Volume/train/train/11156.jpg,1,Cubism
/media/andrea/New Volume/train/train/62569.jpg,2,Realism
/media/andrea/New Volume/train/train/6321.jpg,2,Realism
/media/andrea/New Volume/train/train/84905.jpg,2,Realism
/media/andrea/New Volume/train/train/28041.jpg,0,Impressionism
/media/andrea/New Volume/train/train/40998.jpg,2,Realism
/media/andrea/New Volume/train/train/79447.jpg,0,Impressionism
/media/andrea/New Volume/train/train/44949.jpg,3,Pop Art
/media/andrea/New Volume/train/train/67127.jpg,1,Cubism
/media/andrea/New Volume/train/train/57315.jpg,1,Cubism
/media/andrea/New Volume/train/train/45338.jpg,2,Realism
/media/andrea/New Volume/train/train/91966.jpg,2,Realism
/media/andrea/New Volume/train/train/94273.jpg,0,Impressionism
/media/andrea/New Volume/train/train/71546.jpg,0,Impressionism
/media/andrea/New Volume/train/train/84217.jpg,2,Realism
/media/andrea/New Volume/train/train/85226.jpg,2,Realism
/media/andrea/New Volume/train/train/45524.jpg,0,Impressionism
/media/andrea/New Volume/train/train/60313.jpg,2,Realism
/media/andrea/New Volume/train/train/52961.jpg,0,Impressionism
/media/andrea/New Volume/train/train/2946.jpg,2,Realism
/media/andrea/New Volume/train/train/35417.jpg,3,Pop Art
/media/andrea/New Volume/train/train/26321.jpg,1,Cubism
/media/andrea/New Volume/train/train/67429.jpg,2,Realism
/media/andrea/New Volume/train/train/19175.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62757.jpg,3,Pop Art
/media/andrea/New Volume/train/train/71238.jpg,0,Impressionism
/media/andrea/New Volume/train/train/87204.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/25376.jpg,0,Impressionism
/media/andrea/New Volume/train/train/71042.jpg,2,Realism
/media/andrea/New Volume/train/train/33761.jpg,2,Realism
/media/andrea/New Volume/train/train/35948.jpg,0,Impressionism
/media/andrea/New Volume/train/train/63488.jpg,3,Pop Art
/media/andrea/New Volume/train/train/24370.jpg,2,Realism
/media/andrea/New Volume/train/train/61551.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62186.jpg,2,Realism
/media/andrea/New Volume/train/train/26681.jpg,2,Realism
/media/andrea/New Volume/train/train/28712.jpg,0,Impressionism
/media/andrea/New Volume/train/train/76822.jpg,2,Realism
/media/andrea/New Volume/train/train/48357.jpg,2,Realism
/media/andrea/New Volume/train/train/83867.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41751.jpg,2,Realism
/media/andrea/New Volume/train/train/70401.jpg,1,Cubism
/media/andrea/New Volume/train/train/64241.jpg,0,Impressionism
/media/andrea/New Volume/train/train/78637.jpg,0,Impressionism
/media/andrea/New Volume/train/train/37500.jpg,2,Realism
/media/andrea/New Volume/train/train/55271.jpg,2,Realism
/media/andrea/New Volume/train/train/80037.jpg,2,Realism
/media/andrea/New Volume/train/train/58423.jpg,3,Pop Art
/media/andrea/New Volume/train/train/48864.jpg,1,Cubism
/media/andrea/New Volume/train/train/12507.jpg,0,Impressionism
/media/andrea/New Volume/train/train/50754.jpg,1,Cubism
/media/andrea/New Volume/train/train/89189.jpg,0,Impressionism
/media/andrea/New Volume/train/train/6945.jpg,0,Impressionism
/media/andrea/New Volume/train/train/24510.jpg,1,Cubism
/media/andrea/New Volume/train/train/220.jpg,1,Cubism
/media/andrea/New Volume/train/train/84616.jpg,1,Cubism
/media/andrea/New Volume/train/train/7345.jpg,2,Realism
/media/andrea/New Volume/train/train/84491.jpg,0,Impressionism
/media/andrea/New Volume/train/train/83423.jpg,0,Impressionism
/media/andrea/New Volume/train/train/79815.jpg,2,Realism
/media/andrea/New Volume/train/train/10890.jpg,2,Realism
/media/andrea/New Volume/train/train/646.jpg,2,Realism
/media/andrea/New Volume/train/train/22246.jpg,1,Cubism
/media/andrea/New Volume/train/train/23543.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/98676.jpg,2,Realism
/media/andrea/New Volume/train/train/33127.jpg,2,Realism
/media/andrea/New Volume/train/train/63291.jpg,0,Impressionism
/media/andrea/New Volume/train/train/12088.jpg,2,Realism
/media/andrea/New Volume/train/train/38406.jpg,0,Impressionism
/media/andrea/New Volume/train/train/45781.jpg,2,Realism
/media/andrea/New Volume/train/train/17755.jpg,0,Impressionism
/media/andrea/New Volume/train/train/65363.jpg,0,Impressionism
/media/andrea/New Volume/train/train/58923.jpg,0,Impressionism
/media/andrea/New Volume/train/train/57486.jpg,2,Realism
/media/andrea/New Volume/train/train/92870.jpg,2,Realism
/media/andrea/New Volume/train/train/5403.jpg,0,Impressionism
/media/andrea/New Volume/train/train/80915.jpg,0,Impressionism
/media/andrea/New Volume/train/train/46158.jpg,0,Impressionism
/media/andrea/New Volume/train/train/86056.jpg,2,Realism
/media/andrea/New Volume/train/train/94438.jpg,1,Cubism
/media/andrea/New Volume/train/train/41461.jpg,2,Realism
/media/andrea/New Volume/train/train/48477.jpg,0,Impressionism
/media/andrea/New Volume/train/train/33018.jpg,1,Cubism
/media/andrea/New Volume/train/train/39231.jpg,2,Realism
/media/andrea/New Volume/train/train/46170.jpg,2,Realism
/media/andrea/New Volume/train/train/86639.jpg,2,Realism
/media/andrea/New Volume/train/train/68289.jpg,1,Cubism
/media/andrea/New Volume/train/train/54290.jpg,1,Cubism
/media/andrea/New Volume/train/train/86382.jpg,2,Realism
/media/andrea/New Volume/train/train/77736.jpg,2,Realism
/media/andrea/New Volume/train/train/89783.jpg,2,Realism
/media/andrea/New Volume/train/train/3157.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/71657.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/32262.jpg,1,Cubism
/media/andrea/New Volume/train/train/40133.jpg,0,Impressionism
/media/andrea/New Volume/train/train/15943.jpg,0,Impressionism
/media/andrea/New Volume/train/train/67801.jpg,3,Pop Art
/media/andrea/New Volume/train/train/68353.jpg,2,Realism
/media/andrea/New Volume/train/train/4986.jpg,0,Impressionism
/media/andrea/New Volume/train/train/11502.jpg,2,Realism
/media/andrea/New Volume/train/train/94371.jpg,2,Realism
/media/andrea/New Volume/train/train/5988.jpg,0,Impressionism
/media/andrea/New Volume/train/train/46650.jpg,3,Pop Art
/media/andrea/New Volume/train/train/80470.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/62955.jpg,0,Impressionism
/media/andrea/New Volume/train/train/92853.jpg,1,Cubism
/media/andrea/New Volume/train/train/30108.jpg,1,Cubism
/media/andrea/New Volume/train/train/68743.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/101206.jpg,2,Realism
/media/andrea/New Volume/train/train/10493.jpg,2,Realism
/media/andrea/New Volume/train/train/65798.jpg,1,Cubism
/media/andrea/New Volume/train/train/85207.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/30516.jpg,0,Impressionism
/media/andrea/New Volume/train/train/100886.jpg,2,Realism
/media/andrea/New Volume/train/train/5886.jpg,1,Cubism
/media/andrea/New Volume/train/train/23222.jpg,3,Pop Art
/media/andrea/New Volume/train/train/18594.jpg,0,Impressionism
/media/andrea/New Volume/train/train/97044.jpg,2,Realism
/media/andrea/New Volume/train/train/4525.jpg,0,Impressionism
/media/andrea/New Volume/train/train/64844.jpg,1,Cubism
/media/andrea/New Volume/train/train/29575.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/39382.jpg,1,Cubism
/media/andrea/New Volume/train/train/100208.jpg,0,Impressionism
/media/andrea/New Volume/train/train/85067.jpg,0,Impressionism
/media/andrea/New Volume/train/train/47682.jpg,0,Impressionism
/media/andrea/New Volume/train/train/49103.jpg,0,Impressionism
/media/andrea/New Volume/train/train/96917.jpg,0,Impressionism
/media/andrea/New Volume/train/train/102558.jpg,0,Impressionism
/media/andrea/New Volume/train/train/70281.jpg,0,Impressionism
/media/andrea/New Volume/train/train/64129.jpg,2,Realism
/media/andrea/New Volume/train/train/33118.jpg,0,Impressionism
/media/andrea/New Volume/train/train/81212.jpg,1,Cubism
/media/andrea/New Volume/train/train/17793.jpg,1,Cubism
/media/andrea/New Volume/train/train/16731.jpg,1,Cubism
/media/andrea/New Volume/train/train/53352.jpg,3,Pop Art
/media/andrea/New Volume/train/train/39478.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/3586.jpg,0,Impressionism
/media/andrea/New Volume/train/train/40629.jpg,2,Realism
/media/andrea/New Volume/train/train/97183.jpg,1,Cubism
/media/andrea/New Volume/train/train/1710.jpg,2,Realism
/media/andrea/New Volume/train/train/96504.jpg,3,Pop Art
/media/andrea/New Volume/train/train/28177.jpg,3,Pop Art
/media/andrea/New Volume/train/train/8900.jpg,2,Realism
/media/andrea/New Volume/train/train/60141.jpg,2,Realism
/media/andrea/New Volume/train/train/17444.jpg,2,Realism
/media/andrea/New Volume/train/train/58936.jpg,2,Realism
/media/andrea/New Volume/train/train/2316.jpg,2,Realism
/media/andrea/New Volume/train/train/96235.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/51470.jpg,0,Impressionism
/media/andrea/New Volume/train/train/17019.jpg,2,Realism
/media/andrea/New Volume/train/train/27483.jpg,1,Cubism
/media/andrea/New Volume/train/train/12313.jpg,3,Pop Art
/media/andrea/New Volume/train/train/32063.jpg,0,Impressionism
/media/andrea/New Volume/train/train/9671.jpg,3,Pop Art
/media/andrea/New Volume/train/train/81218.jpg,0,Impressionism
/media/andrea/New Volume/train/train/94452.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/76836.jpg,1,Cubism
/media/andrea/New Volume/train/train/101349.jpg,3,Pop Art
/media/andrea/New Volume/train/train/15508.jpg,3,Pop Art
/media/andrea/New Volume/train/train/16774.jpg,0,Impressionism
/media/andrea/New Volume/train/train/5586.jpg,0,Impressionism
/media/andrea/New Volume/train/train/50107.jpg,2,Realism
/media/andrea/New Volume/train/train/87378.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/100365.jpg,1,Cubism
/media/andrea/New Volume/train/train/66044.jpg,3,Pop Art
/media/andrea/New Volume/train/train/75034.jpg,0,Impressionism
/media/andrea/New Volume/train/train/81391.jpg,1,Cubism
/media/andrea/New Volume/train/train/87776.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/23068.jpg,1,Cubism
/media/andrea/New Volume/train/train/102383.jpg,1,Cubism
/media/andrea/New Volume/train/train/17216.jpg,3,Pop Art
/media/andrea/New Volume/train/train/50012.jpg,1,Cubism
/media/andrea/New Volume/train/train/92026.jpg,2,Realism
/media/andrea/New Volume/train/train/28490.jpg,0,Impressionism
/media/andrea/New Volume/train/train/19554.jpg,0,Impressionism
/media/andrea/New Volume/train/train/100626.jpg,1,Cubism
/media/andrea/New Volume/train/train/79813.jpg,3,Pop Art
/media/andrea/New Volume/train/train/87723.jpg,3,Pop Art
/media/andrea/New Volume/train/train/97730.jpg,3,Pop Art
/media/andrea/New Volume/train/train/53434.jpg,0,Impressionism
/media/andrea/New Volume/train/train/21370.jpg,2,Realism
/media/andrea/New Volume/train/train/43977.jpg,0,Impressionism
/media/andrea/New Volume/train/train/96429.jpg,0,Impressionism
/media/andrea/New Volume/train/train/49648.jpg,2,Realism
/media/andrea/New Volume/train/train/3838.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/47088.jpg,3,Pop Art
/media/andrea/New Volume/train/train/10272.jpg,0,Impressionism
/media/andrea/New Volume/train/train/64046.jpg,2,Realism
/media/andrea/New Volume/train/train/82833.jpg,2,Realism
/media/andrea/New Volume/train/train/48916.jpg,0,Impressionism
/media/andrea/New Volume/train/train/28510.jpg,0,Impressionism
/media/andrea/New Volume/train/train/72027.jpg,2,Realism
/media/andrea/New Volume/train/train/66020.jpg,0,Impressionism
/media/andrea/New Volume/train/train/26319.jpg,0,Impressionism
